Amount,Date,Client,Registrant,Purpose,To Subcontractor,Source,Record ID
300.00,2010-09-18,"Government of Georgia, National Security Council",Orion Strategies LLC,"Dinner: ""Bucks"" M. Goldfarb w/ Eli Lake (Washington Times) Jamie Kirchik (Radio Free Europe)",,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108909
172.62,2010-09-10,"Government of Georgia, National Security Council",Orion Strategies LLC,"Dinner: ""Heritage of India"" M. Goldfarb w/ Irkeli (Georgia Deputy National Security Advisor), E. Lake, Svante Cornell (JH School of Advance Internal Studies), ",,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108910
80.00,2010-09-01,"Government of Georgia, National Security Council",Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108911
245.95,2010-11-07,"Government of Georgia, National Security Council",Orion Strategies LLC,"Dinner: ""Mortons"" M. Goldfarb w/ Matt Continetti (Weekly Standard, Desmond Butler (AP), Jay Soloman (WSJ), M. Moynihan (Reason mag.) Eli Lake (Weash Times), Matt Lee (AP) Gigai Bokeria (Deputy Foreign Minister of Georgis), ",,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108912
120.00,2010-10-01,"Government of Georgia, National Security Council",Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108913
100.00,2010-11-01,"Government of Georgia, National Security Council",Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108914
305.00,2010-06-01,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,Fara Registration,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108915
60.00,2010-06-01,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108916
60.00,2010-07-01,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108917
40.00,2010-08-01,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108918
78.00,2010-08-26,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,"Dinner: ""Lindys Red Lion"", M. Goldfarb w. Eli Lake (Washington Times) Alana Goodman(Media Research Center)",,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108919
60.00,2010-09-01,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108920
80.00,2010-11-01,Taipei Economic And Cultural Representative Office in the United States,Orion Strategies LLC,Taxis,,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108921
305.00,2010-06-01,Republic of Montenegro,Orion Strategies LLC,FARA Registration,Paige E Reffe,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108922
40.00,2010-07-01,Republic of Montenegro,Orion Strategies LLC,Taxis,Paige E Reffe,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108923
40.00,2010-10-01,Republic of Montenegro,Orion Strategies LLC,Taxis,Paige E Reffe,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108924
6310.47,2011-10-06,Republic of Montenegro,Orion Strategies LLC,"Travel: R. Scheunemann, RT IAD",Paige E Reffe,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108925
20.00,2010-11-01,Republic of Montenegro,Orion Strategies LLC,Taxi,Paige E Reffe,http://www.fara.gov/docs/5437-Supplemental-Statement-20101229-13.pdf,108926
11.93,2012-09-10,Government of Japan,"Hecht, Spencer & Associates, Inc.",Delivery Fee,,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,110808
305.00,2012-10-29,Government of Japan,"Hecht, Spencer & Associates, Inc.",Supplemental Filing Fee,,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,110809
2.45,2013-01-24,Government of Japan,"Hecht, Spencer & Associates, Inc.",Postage,,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,110810
162947.47,03/31/13*,Embassy of the United Arab Emirates,"The Harbour Group, LLC",,,http://www.fara.gov/docs/5478-Supplemental-Statement-20130501-20.pdf,111377
161.00,03/31/13*,Embassy of Libya,"The Harbour Group, LLC",,,http://www.fara.gov/docs/5478-Supplemental-Statement-20130501-20.pdf,111378
23936355.00,04/30/13*,The Government of the Republic of Angola,"LISCR, LLC",Total Disbursements to Third Parties,,http://www.fara.gov/docs/5490-Supplemental-Statement-20130529-19.pdf,110393
14111928.00,04/30/13*,The Government of the Republic of Angola,"LISCR, LLC",Total Disbursements to The Government of Liberia,,http://www.fara.gov/docs/5490-Supplemental-Statement-20130529-19.pdf,110394
724989.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,Employees ST NYC - Salaries (NYC),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109763
129340.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,Rent/Cleaning/Heating etc. (NYC),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109764
32999.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,"Office Supplies, Communications, insurances, Hardware/Software etc. (NYC)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109765
258346.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,"Promotional activities including print media, production costs, folders, fact sheets, photos, texting, translations, give-aways (NYC)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109766
347753.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,"Key account management trade shows, receptions for the travel industry, seminars, give-aways (NYC)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109767
253294.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,"Key media management Public relations, promotional articles, press releases and clippings, newsletters (NYC)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109768
399358.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,Internet Web promotion including Call Center (NYC),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109769
85782.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,"Postage, customs duties and brokerage fees/Mailing House (NYC)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109770
117687.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,traveling and moving expenses of staff (NYC),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109771
123909.00,2013-07-01,Switzerland Tourism,Switzerland Tourism,Employees ST LAX - Salaries (L.A.),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109772
15763.00,2013-07-01,Switzerland Tourism,Switzerland Tourism,Rent/Cleaning/Heating etc (L.A.),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109773
12525.00,2013-07-01,Switzerland Tourism,Switzerland Tourism,"Office Supplies, Communications, Insurances (L.A.)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109774
286.20,2012-03-08,Democratic Progressive Party,Michael Joseph Fonte,Seattle/Vancouver BC speaking tour,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110884
276.64,2012-03-26,Democratic Progressive Party,Michael Joseph Fonte,Lodging for Seattle speaking tour 2 nights,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110885
186.26,2012-04-02,Democratic Progressive Party,Michael Joseph Fonte,Transportation Seattle speaking tour,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110886
305.00,2012-04-18,Democratic Progressive Party,Michael Joseph Fonte,6 month fee,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110887
305.00,05/30/13*,Government of the Kingdom of Morocco,"The Gabriel Company, LLC",fara fee,,http://www.fara.gov/docs/5523-Supplemental-Statement-20130528-17.pdf,110526
405.59,2013-04-30,Taipei Economic And Cultural Representative Office in the United States,Alston & Bird LLP,"Office expenses ( (courier, document production and transportation)",,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110251
305.00,2012-12-20,Taipei Economic And Cultural Representative Office in the United States,Alston & Bird LLP,FARA filing fee,,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110252
305.00,2012-12-20,Russian Federation,Alston & Bird LLP,FARA filing fee,Ketchum Inc.,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110253
1.10,2012-04-20,Russian Federation,Alston & Bird LLP,Document production,Ketchum Inc.,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110254
305.00,2012-08-27,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",fara fee,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110540
53.20,2012-09-10,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",lunch,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110541
4891.19,2012-12-08,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",travel,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110542
900.00,2012-12-08,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",travel,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110543
119044.06,06/30/12*,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)",,,http://www.fara.gov/docs/5591-Supplemental-Statement-20120731-18.pdf,111440
27674.12,2012-07-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109775
13218.12,2012-08-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109776
18836.27,2012-09-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109777
21075.97,2012-10-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109778
18881.42,2012-11-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109779
16369.93,2012-12-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109780
7340265.00,12/31/12*,Tourism Ireland Limited,Tourism Ireland Limited,,,http://www.fara.gov/docs/5594-Supplemental-Statement-20130125-19.pdf,110704
107035.26,01/31/13*,"Osaka University, Japan","Osaka University, San Francisco Office",,,http://www.fara.gov/docs/5631-Supplemental-Statement-20130207-17.pdf,111009
136683.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110544
262510.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110545
305.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110546
368391.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110547
124384.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110548
75962.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110549
16714.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110550
11059.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110551
15.60,2012-10-05,Government of Antigua and Barbuda,Levick Strategic Communications,Transportation,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111380
12500.00,2012-10-09,Government of Antigua and Barbuda,Levick Strategic Communications,Consulting Services,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111381
119.00,2012-10-12,Government of Antigua and Barbuda,Levick Strategic Communications,Meal,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111382
5.00,2012-10-12,Government of Antigua and Barbuda,Levick Strategic Communications,wire fee,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111383
1056.91,2012-10-19,Government of Antigua and Barbuda,Levick Strategic Communications,Press release,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111384
1056.91,2012-10-29,Government of Antigua and Barbuda,Levick Strategic Communications,Press release,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111385
119.32,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110552
135.60,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110553
945.00,01/31/13*,Abu Dhabi Investment Authority,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110554
376.74,01/31/13*,Abu Dhabi Investment Authority,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110555
57.64,01/31/13*,Abu Dhabi Investment Authority,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110556
426.05,01/31/13*,Embassy of the Federal Republic of Nigeria,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110557
140.11,01/31/13*,Embassy of the Federal Republic of Nigeria,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110558
68750.00,2012-08-01,Embassy of the Federal Republic of Nigeria,The Glover Park Group LLC,,"The Whitaker Group, LLC",http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110559
84.00,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110262
38.00,2012-12-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110263
39.00,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110264
27.00,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110265
27.00,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110266
71.00,2013-04-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110267
3799.79,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air Travel Expenses to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110268
73.78,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Delivery - documents,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110269
858.96,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses -Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110270
1203.73,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses -Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110271
305.00,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,FARA registration fee,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110272
3483.62,2012-12-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110273
6039.32,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110274
666.02,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Tirp,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110275
1444.10,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Tirp,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110276
750.00,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Seminar Fee (Altschuler/Jessel),,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110277
249.58,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110278
8479.40,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air Travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110279
527.17,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110280
562.15,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110281
24.00,2013-02-28,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse local transportation,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110282
516.94,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110283
1315.93,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110284
9145.16,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110285
33.03,2013-03-26,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Catering for client meeting,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110286
167.54,2013-03-13,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Catering for client meeting,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110287
1231.86,2013-04-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110289
3358.08,2013-04-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110290
225.45,2013-04-29,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Catering for client meeting,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110291
305.00,2012-12-01,Kurdistan Regional Government (previously known as Kurdish Democratic Party),Greenberg Traurig LLP,FARA Registration Fee,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110292
1553.93,2011-05-30,Gazprom Export,Ketchum Inc.,AT&T Wireless Services,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109050
499.77,2011-05-30,Gazprom Export,Ketchum Inc.,BT Conferencing Inc. ,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109051
23090.78,2011-05-30,Gazprom Export,Ketchum Inc.,Davis and Gilbert LLP,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109052
328.59,2011-05-30,Gazprom Export,Ketchum Inc.,Dependable Delivery,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109053
361.15,2011-05-30,Gazprom Export,Ketchum Inc.,Factiva LTD.,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109054
4342.52,2011-05-30,Gazprom Export,Ketchum Inc.,Influencer Database,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109055
2411.50,2011-05-30,Gazprom Export,Ketchum Inc.,McGraw-Hill Companies,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109056
40.00,2011-05-30,Gazprom Export,Ketchum Inc.,Quik-trak,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109057
900.00,2011-05-30,Gazprom Export,Ketchum Inc.,Rackspace LTD,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109058
85.88,2011-05-30,Gazprom Export,Ketchum Inc.,Seamless Web professional solutions INC,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109059
417.93,2011-05-30,Gazprom Export,Ketchum Inc.,Sportcal Global Communications LTD.,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109060
11918.90,2011-05-30,Gazprom Export,Ketchum Inc.,Telephone and Network charge,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109061
3000.00,2011-05-30,Gazprom Export,Ketchum Inc.,US Russia Business Council,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109062
140000.00,2011-05-30,Gazprom Export,Ketchum Inc.,Venable LLP,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109063
3070.30,2011-05-30,Gazprom Export,Ketchum Inc.,Video monitoring services of America LP,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109064
58799.86,2011-05-30,Gazprom Export,Ketchum Inc.,travel / misc expense,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109065
36.30,2011-05-30,Gazprom Export,Ketchum Inc.,xerox chgs,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109066
174000.00,2011-05-30,Russian Federation,Ketchum Inc.,Alston & Bird,Alston & Bird LLP,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109067
1799.19,2011-05-30,Russian Federation,Ketchum Inc.,AT&T Wireless,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109068
1500.00,2011-05-30,Russian Federation,Ketchum Inc.,Browser Media LLC,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109069
3128.03,2011-05-30,Russian Federation,Ketchum Inc.,BT Conferencing Inc.,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109070
78000.00,2011-05-30,Russian Federation,Ketchum Inc.,Charles Dolan,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109071
200.55,2011-05-30,Russian Federation,Ketchum Inc.,Copy center,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109072
218.50,2011-05-30,Russian Federation,Ketchum Inc.,Dependable Delivery ,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109073
17595.00,2011-05-30,Russian Federation,Ketchum Inc., Digital Media Services,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109074
1410.58,2011-05-30,Russian Federation,Ketchum Inc.,Factiva,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109075
31.39,2011-05-30,Russian Federation,Ketchum Inc.,FEDEX,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109076
842.82,2011-05-30,Russian Federation,Ketchum Inc.,"Inta-Boro Acres, Inc",,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109077
94.25,2011-05-30,Russian Federation,Ketchum Inc.,Quick-Trak,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109078
165.00,2011-05-30,Russian Federation,Ketchum Inc.,Tape Stock,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109079
62649.59,2011-05-30,Russian Federation,Ketchum Inc.,Travel/ Misc,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109080
