Amount,Date,Recipient,Registrant,Contributing Lobbyist or PAC,Source,Record ID
750.00,2013-06-24,"Rep.  Alan Nunnelee, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25667
1000.00,2013-06-26,"Rep.  Tom Cotton, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25668
750.00,2013-06-26,"Rep.  Jack Kingston, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25669
1000.00,2013-06-26,"Rep.  Robert Latta, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25670
3000.00,2013-06-26,"Rep.  Lee Terry, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25671
2500.00,2013-06-26,"Rep.  Marsha Blackburn, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25672
500.00,2013-06-26,"Rep.  Steve Scalise, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25673
2000.00,2013-06-26,"Sen.  John Cornyn, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25674
4000.00,2013-06-27,"Sen.  Mark Begich, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25675
1000.00,2013-06-27,"Sen.  Mark Begich, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25676
250.00,2013-06-27,"Sen.  Mark Udall, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25677
2250.00,2013-06-27,"Sen.  Mark Udall, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25678
10000.00,2013-06-27,"William M. Daley Exploratory Committee, office: William Daley, agency: Illinois Governor Race; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25679
10000.00,2013-06-27,"Mayor Rahm Emanuel, office: Mayor's Office, agency: City of Chicago; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25680
5000.00,2013-07-01,"Candidate Cory Booker, agency: Senate Candidate; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25681
5000.00,2013-07-01,"Candidate Cory Booker, agency: Senate Candidate; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25682
5000.00,2013-07-19,"Together PAC, Inc, agency: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25683
3500.00,2013-07-23,"Rep.  Adam Smith, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25684
1000.00,2013-07-31,"Sen.  Orrin Hatch, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25685
1500.00,2013-07-31,"Rep.  James Moran, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25686
375.00,2013-07-31,"Sen.  Pat Roberts, office: Senate, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25687
1000.00,2013-08-01,"Rep.  Jeff Denham, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25688
500.00,2013-08-01,"George Holding for Congress, office: Rep. George Holding, agency: Leadership PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25689
500.00,2013-08-01,"Jon runyan for Congress, Inc, office: Jon Runyan, agency: Leadership PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25690
5000.00,2013-08-13,"Candidate Bruce Rauner, agency: Illinois Governor's Race; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25691
500.00,2013-08-15,"State Rep. Joseph Wagner, agency: Mass. House of Representative; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25692
500.00,2013-08-15,"Judge Sylvia Matthews, agency: Harris County Court of Appeals; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25693
2000.00,2013-08-15,"KEVIN DE LEON FOR ASSEMBLY 2010, office: De Leon, Kevin; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25694
500.00,2013-08-15,New Hampshire Republican State Committee; ,DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25695
1000.00,2013-08-26,"State Rep. Karen Spilka, agency: Mass. House of Representatives; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25696
12.50,2013-03-24,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25698
37.50,2013-03-24,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25699
12.50,2013-04-21,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25700
37.50,2013-04-21,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25701
12.50,2013-05-19,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25702
37.50,2013-05-19,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25703
250.00,2013-06-03,"State Rep Michael Vaughn, agency: Md House of Representatives; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25704
750.00,2013-06-06,"O'Say Can You See PAC (O'PAC), office: Maryland Governor Martin O'Malley, agency: Leadership PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25705
12.50,2013-06-30,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25706
37.50,2013-06-30,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25707
500.00,2013-07-19,"Candidate Cory Booker, agency: Senate Candidate; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25708
12.50,2013-07-28,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25709
37.50,2013-07-28,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25710
12.50,2013-08-25,"DLA Piper MD PAC, agency: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25711
37.50,2013-08-25,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,Earl Adams,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25712
250.00,2013-07-11,"Sen.  Mark Begich, office: Senate, agency: Congress; ",DLA Piper US LLP,Nathaniel Bell,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25713
500.00,2013-07-17,"Candidate Cory Booker, agency: Senate Candidate; ",DLA Piper US LLP,Nathaniel Bell,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25714
1666.00,2013-03-15,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,Matthew Bernstein,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25715
500.00,2013-07-18,"STEVE GROSSMAN FOR TREASURER COMMITTEE, office: Grossman, Steven; ",DLA Piper US LLP,Matthew Bernstein,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25716
5000.00,2013-03-22,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25717
1000.00,2013-03-22,"REPUBLICAN MAINSTREET PARTNERSHIP PAC, office: PAC; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25718
500.00,2013-03-22,"REPUBLICAN GOVERNOR'S ASSOCIATION, office: Party; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25719
600.00,2013-03-22,"State Sen. Ernie Lopez, agency: Delaware State Senate; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25720
1200.00,2013-03-22,"State Auditor Tom Wagner, agency: Delaware Auditor's Office; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25721
1000.00,2013-03-27,"Rep.  Shelley Capito, office: House, agency: Congress; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25722
500.00,2013-04-16,"Republican State Committee of Delaware, agency: Party; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25724
1000.00,2013-05-06,"Sen.  Patrick Toomey, office: Senate, agency: Congress; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25725
1000.00,2013-05-06,"Sen.  Mark Kirk, office: Senate, agency: Congress; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25726
1000.00,2013-06-03,"Rep.  Jack Kingston, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25727
1000.00,2013-06-03,"REPUBLICAN MAINSTREET PARTNERSHIP PAC, office: PAC; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25728
500.00,2013-06-25,"Rep.  Christopher Gibson, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25729
1000.00,2013-07-10,"Rep.  Marsha Blackburn, office: House, agency: Congress; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25730
600.00,2013-07-24,"State Rep. Michael Ramone, agency: Delaware House of Representatives; ",DLA Piper US LLP,Michael Castle,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25731
600.00,2013-08-27,"State Sen. Greg Lavelle, agency: Delaware Senate; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25732
35.00,2013-03-31,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25733
35.00,2013-04-30,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25734
35.00,2013-05-31,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25735
35.00,2013-06-30,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25736
500.00,2013-07-17,"Rep.  Frank Pallone, office: House, agency: Congress; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25737
35.00,2013-07-31,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25738
35.00,2013-08-31,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",DLA Piper US LLP,Ted Loud,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25739
1666.00,2013-03-15,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25740
1000.00,2013-03-21,"Sen.  Alan Franken, office: Senate, agency: Congress; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25741
1000.00,2013-04-08,"ORRINPAC, office: Sen. Orrin Hatch, agency: Leadership PAC; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25742
1000.00,2013-04-09,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25743
1000.00,2013-05-28,"FRIENDS OF TERRY MCAULIFFE, office: McAuliffe, Terry; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25744
1000.00,2013-06-07,"Rep.  Edward Markey, office: House, agency: Congress; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25745
1000.00,2013-06-27,"Senator Wyden, office: Sen. Ron Wyden, agency: Senate; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25746
1000.00,2013-06-27,"Mayor Rahm Emanuel, office: Mayor's Office, agency: City of Chicago; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25747
4950.00,2013-07-08,"Rep.  Anthony Weiner, office: House, agency: Congress; ",DLA Piper US LLP,John A. Merrigan,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25748
2500.00,2013-04-09,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,Steven R. Phillips,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25749
500.00,2013-06-01,FRIENDS OF DAVID ROUZER; ,DLA Piper US LLP,Steven R. Phillips,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25750
1000.00,2013-08-12,"Candidate George Runner, agency: California Governor's Race; ",DLA Piper US LLP,Steven R. Phillips,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25751
1000.00,2013-03-11,"ORRINPAC, office: Sen. Orrin Hatch, agency: Leadership PAC; ",DLA Piper US LLP,George Salem,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25752
1000.00,2013-03-12,"Rep.  Darrell Issa, office: House, agency: Congress; ",DLA Piper US LLP,George Salem,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25753
500.00,2013-06-24,"WinNovember, office: Steve Chabot, agency: Leadership PAC; ",DLA Piper US LLP,George Salem,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25754
500.00,2013-07-24,"Candidate Cory Booker, agency: Senate Candidate; ",DLA Piper US LLP,George Salem,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25755
5000.00,2013-03-08,"Reclaim America PAC, office: Sen. Marco Rubio, agency: Leadership PAC; ",DLA Piper US LLP,Ignacio Sanchez,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25756
1666.00,2013-03-15,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,Ignacio Sanchez,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25757
1250.00,2013-04-04,"NATIONAL REPUBLICAN SENATORIAL COMMITTEE, office: Party; ",DLA Piper US LLP,Ignacio Sanchez,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25758
500.00,2013-06-18,"Sen.  Ted Cruz, office: Senate, agency: Congress; ",DLA Piper US LLP,Ignacio Sanchez,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25759
1250.00,2013-06-28,"NATIONAL REPUBLICAN SENATORIAL COMMITTEE, office: Party; ",DLA Piper US LLP,Ignacio Sanchez,http://www.fara.gov/docs/3712-Supplemental-Statement-20130930-19.pdf,25760
1000.00,2013-03-04,"Rep.  Allyson Schwartz, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25697
1000.00,2013-03-11,"MIKE R FUND, office: Rep. Mike Rogers, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25761
1000.00,2013-03-11,"Rep.  Frank Wolf, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25762
2500.00,2013-03-11,"Sen.  Mark Begich, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25763
2500.00,2013-03-11,"Sen.  Mary Landrieu, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25764
2500.00,2013-03-13,"BRIDGE PAC, office: Rep. James Clyburn, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25765
1000.00,2013-03-13,"Rep.  Jeff Fortenberry, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25766
2500.00,2013-03-13,"Rep.  Bradley Schneider, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25767
1000.00,2013-03-19,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25768
5000.00,2013-03-19,"Rep.  Edward Royce, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25769
1000.00,2013-03-25,"Rep.  Randy Hultgren, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25770
5000.00,2013-03-25,"Sen.  Rand Paul, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25771
5000.00,2013-03-25,"Citizens for Prosperity in America Today PAC, agency: PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25772
2500.00,2013-03-25,"Sen.  Mark Udall, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25773
5000.00,2013-04-04,"Sen.  Sherrod Brown, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25774
1000.00,2013-04-04,"Sen.  Daniel Coats, office: Senate, agency: Congress; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25775
1000.00,2013-04-11,"U.S. Senator Jim Inhofe, office: Sen. James Inhofe, agency: Senate; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25776
1000.00,2013-04-15,"Rep.  Earl Blumenauer, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25777
1000.00,2013-05-01,"Sen.  Mark Kirk, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25778
5000.00,2013-05-01,"Sen.  Amy Klobuchar, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25779
2000.00,2013-05-01,"Sen.  Mike Lee, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25780
1000.00,2013-05-03,"CAROLYN MALONEY FOR CONGRESS, office: Maloney, Carolyn; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25781
1000.00,2013-05-03,"Fearless PAC, office: Jared Pollis, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25782
1000.00,2013-05-06,"CAPAC Leadership PAC, agency: PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25783
2000.00,2013-05-10,"Sen.  Lamar Alexander, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25784
1000.00,2013-05-10,"Rep.  Xavier Becerra, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25785
1000.00,2013-05-10,"Rep.  Frank Pallone, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25786
5000.00,2013-05-22,"ORRINPAC, office: Sen. Orrin Hatch, agency: Leadership PAC; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25787
5000.00,2013-05-22,"Sen.  Mitch McConnell, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25788
5000.00,2013-05-22,"THE BLUEGRASS COMMITTEE, office: Sen. Mitch McConnell, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25789
1000.00,2013-05-22,"Rep.  Michael Michaud, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25790
5000.00,2013-05-22,"Rep.  Joseph Pitts, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25793
1000.00,2013-05-22,"Rep.  Tom Cotton, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25794
1000.00,2013-05-31,"Rep.  Tom Marino, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25797
1500.00,2013-06-11,"Sen.  Jeff Flake, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25799
2500.00,2013-06-11,"Rep.  Steny Hoyer, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25800
1000.00,2013-06-11,"Rep.  Bill Posey, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25802
2500.00,2013-06-11,"DEMOCRATS WIN SEATS PAC (DWS PAC), office: Rep. Debbie Wasserman Schultz, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25804
1000.00,2013-06-12,"Rep.  Alan Grayson, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25805
1000.00,2013-06-12,"Rep.  Hakeem Jeffries, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25806
1000.00,2013-06-18,"Rep.  Eric Cantor, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25807
1000.00,2013-06-18,"Rep.  Louie Gohmert, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25808
1000.00,2013-06-18,HOUSE CONSERVATIVE FUND; ,Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25814
500.00,2013-06-25,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25815
1000.00,2013-06-26,"Rep.  Louise Slaughter, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25817
1000.00,2013-06-28,"Rep.  Richard Neal, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25818
1000.00,2013-07-11,"PAC South Dakota First, office: Rep. Tim Johnson, agency: Leasership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25820
2000.00,2013-07-12,"GWEN MOORE FOR CONGRESS, office: Moore, Gwen; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25821
